app_id,run_id,client_id,work_id,title,inn,positiontitle,standing,standingfrom,fullstanding
2050007608,619558,2000079801,126496,ООО BS,4056830951.0,сотрудник,48.0,2016-09-27,189.0
2050007630,619978,2000076701,126678,ООО BT,459925556175.0,авиваив,17.0,2019-04-01,133.0
2050007686,620683,2000076701,126884,ООО BU,459925556175.0,авиваив,17.0,2019-04-01,133.0
2050007686,621526,2000076701,127298,ООО BV,459925556175.0,авиваив,17.0,2019-04-01,133.0
2050007686,621569,2000076701,127318,ООО BW,459925556175.0,авиваив,17.0,2019-04-01,133.0
2050007687,620993,2000063419,127038,ООО BX,,,36.0,2017-09-09,112.0
2050007687,620994,2000063419,127039,ООО BY,4056830951.0,директор,36.0,2017-09-09,112.0
2050007689,621446,2000080301,127261,ООО BZ,,,75.0,2014-06-03,223.0
2050007689,621466,2000080301,127271,ООО CC,4056830951.0,статист,75.0,2014-06-03,223.0
2050007690,621540,2000080401,127301,ООО CD,,,72.0,2014-09-08,176.0
2050007690,621560,2000080401,127312,ООО CE,4056830951.0,статист,72.0,2014-09-08,176.0
2100044145,2018813,2000731101,119971,ООО CF,5025658766.0,Экономист,190.0,2004-10-25,240.0
2100044145,2018813,2000731101,119982,ООО CG,5025658766.0,Экономист,190.0,2004-10-25,240.0
2100044145,2018813,2000731101,122364,ООО CH,5025658766.0,Экономист,190.0,2004-10-25,240.0
2100046244,621390,2000758501,127234,ООО CI,4056830951.0,разработчик,132.0,2009-09-10,149.0
2100048246,619609,2000776701,126515,ООО CJ,4056830951.0,Спец,120.0,2017-09-21,130.0
2100048246,619613,2000776701,126518,ООО CK,4056830951.0,Спец,120.0,2017-09-21,130.0
2100048246,619619,2000776701,126523,ООО CL,4056830951.0,Спец,120.0,2017-09-21,130.0
2100048246,619627,2000776701,126527,ООО CM,4056830951.0,Спец,120.0,2017-09-21,130.0
2100048247,619661,2000776801,126539,ООО CN,4056830951.0,Спец,120.0,2017-09-21,130.0
2100048247,619667,2000776801,126541,ООО CO,4056830951.0,Спец,120.0,2017-09-21,130.0
2100048247,619669,2000776801,126542,ООО CP,4056830951.0,Спец,120.0,2017-09-21,130.0
2300154571,620439,2000849968,126770,ООО CQ,,,64.0,2015-05-01,64.0
2100048247,619671,2000776801,126543,ООО CR,4056830951.0,Спец,120.0,2017-09-21,130.0
2100048248,619677,2000776802,126547,ООО CS,4056830951.0,Спец,120.0,2017-09-21,130.0
2100048248,619680,2000776802,126549,ООО CT,4056830951.0,Спец,120.0,2017-09-21,130.0
2100048248,619692,2000776802,126552,ООО CU,4056830951.0,Спец,120.0,2017-09-21,130.0
2100048248,619701,2000776802,126556,ООО CV,4056830951.0,Спец,120.0,2017-09-21,130.0
2100048249,619785,2000776901,126588,ООО CW,4056830951.0,Спец,120.0,2017-09-21,130.0
2100048249,619787,2000776901,126590,ООО CX,4056830951.0,Спец,120.0,2017-09-21,130.0
2100048249,619788,2000776901,126591,ООО CY,4056830951.0,Спец,120.0,2017-09-21,130.0
2100048249,619789,2000776901,126592,ООО CZ,4056830951.0,Спец,120.0,2017-09-21,130.0
2100048250,620087,2000777001,126710,ООО DD,4056830951.0,Спец,120.0,2017-09-21,130.0
2100048250,620088,2000777001,126711,ООО DE,4056830951.0,Спец,120.0,2017-09-21,130.0
2100048250,620089,2000777001,126712,ООО DF,4056830951.0,Спец,120.0,2017-09-21,130.0
2100048250,620090,2000777001,126713,ООО DG,4056830951.0,Спец,120.0,2017-09-21,130.0
2100048296,620291,2000777301,126721,ООО DH,,,76.0,2014-02-02,101.0
2100048296,620293,2000777301,126723,ООО DI,4056830951.0,Банкир,76.0,2014-02-02,101.0
2100048297,620292,2000777302,126722,ООО DJ,,,76.0,2014-02-02,101.0
2100048297,620294,2000777302,126724,ООО DK,4056830951.0,Банкир,76.0,2014-02-02,101.0
2100048298,620347,2000777501,126728,ООО DL,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048298,620349,2000777501,126730,ООО DM,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048298,620350,2000777501,126731,ООО DN,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048298,620356,2000777501,126732,ООО DO,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048299,620405,2000777601,126753,ООО DP,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048299,620407,2000777601,126754,ООО DQ,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048299,620410,2000777601,126756,ООО DR,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048299,620416,2000777601,126758,ООО DS,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048300,620507,2000777701,126802,ООО DT,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048300,620508,2000777701,126803,ООО DU,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048300,620514,2000777701,126807,ООО DV,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048300,620519,2000777701,126809,ООО DW,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048301,620607,2000777801,126843,ООО DX,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048301,620610,2000777801,126846,ООО DY,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048301,620617,2000777801,126849,ООО DZ,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048301,620624,2000777801,126856,ООО EE,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048301,620954,2000777801,127025,ООО EF,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048301,620987,2000777801,127035,ООО EG,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048302,620658,2000777901,126868,ООО EH,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048302,620659,2000777901,126869,ООО EI,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048302,620661,2000777901,126871,ООО EJ,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048302,620669,2000777901,126875,ООО EK,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048305,621702,2000777401,127366,ООО EL,,,113.0,2011-04-18,169.0
2100048305,621816,2000777401,127394,ООО EM,4056830951.0,Менеджер,113.0,2011-04-18,169.0
2100048306,621410,2000778001,127245,ООО EN,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048306,621411,2000778001,127246,ООО EO,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048306,621415,2000778001,127250,ООО EP,4056830951.0,Спец,120.0,2017-09-22,130.0
2100048306,621423,2000778001,127254,ООО EQ,4056830951.0,Спец,120.0,2017-09-22,130.0
2300014141,619327,2000362002,126403,ООО ER,4007644963.0,разработчик,73.0,2014-06-05,133.0
2300014204,621645,2000364302,127348,ООО ES,3405690312.0,разработчик,73.0,2014-06-05,133.0
2300014204,621694,2000364302,127362,ООО ET,3405690312.0,разработчик,73.0,2014-06-05,133.0
2300014778,621375,2000376901,127225,ООО EU,4007644963.0,разработчик,73.0,2014-06-05,133.0
2300128258,620962,2000232701,127027,ООО EV,,,0.0,,0.0
2300128258,620971,2000232701,127029,ООО EW,,,0.0,,0.0
2300139055,621653,2000813148,127349,ООО EX,4056830951.0,разработчик,75.0,2014-06-05,133.0
2300139055,621662,2000813148,127352,ООО EY,4056830951.0,разработчик,75.0,2014-06-05,133.0
2300139055,621669,2000813148,127354,ООО EZ,4056830951.0,разработчик,75.0,2014-06-05,133.0
2300139121,621644,2000813734,127346,ООО FF,4056830951.0,разработчик,75.0,2014-06-05,133.0
2300139121,621704,2000813734,127367,ООО FG,4056830951.0,разработчик,75.0,2014-06-05,133.0
2300139173,621497,2000813859,127288,ООО FH,4056830951.0,разработчик,75.0,2014-06-05,133.0
2300139173,621518,2000813859,127295,ООО FI,4056830951.0,разработчик,75.0,2014-06-05,133.0
2300139176,620612,2000813933,126847,ООО FJ,4056830951.0,разработчик,75.0,2014-06-05,133.0
2300139176,621440,2000813933,127257,ООО FK,4056830951.0,разработчик,75.0,2014-06-05,133.0
2300139223,620649,2000814152,126864,ООО FL,4056830951.0,разработчик,75.0,2014-06-05,133.0
2300139223,620682,2000814152,126883,ООО FM,4056830951.0,разработчик,75.0,2014-06-05,133.0
2300139771,619420,2000817136,126435,ООО FN,4056830951.0,разработчик,75.0,2014-06-05,133.0
2300141401,619584,2000825534,126506,ООО FO,,,0.0,,0.0
2300141401,619587,2000825534,126508,ООО FP,,,0.0,,0.0
2300141401,619599,2000825534,126509,ООО FQ,,,0.0,,0.0
2300141552,620592,2000826368,126835,ООО FR,,,0.0,,0.0
2300144210,621277,2000839865,127181,ООО FS,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300144210,621283,2000839865,127183,ООО FT,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300144213,621262,2000840066,127173,ООО FU,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300144213,621267,2000840066,127174,ООО FV,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300144261,621246,2000840283,127169,ООО FW,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300144261,621257,2000840283,127171,ООО FX,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300144262,619385,2000840365,126418,ООО FY,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300144262,619394,2000840365,126421,ООО FZ,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300144262,620341,2000840365,126726,ООО GG,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300144264,619372,2000840466,126413,ООО GH,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300144264,619444,2000840466,126440,ООО GI,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300144390,619361,2000840992,126411,ООО GJ,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300144390,619365,2000840992,126412,ООО GK,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300144390,620339,2000840992,126725,ООО GL,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300145481,619709,2000848495,126561,ООО GM,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300145481,619719,2000848495,126563,ООО GN,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300145481,619724,2000848495,126564,ООО GO,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300145481,619729,2000848495,126565,ООО GP,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300145691,620711,2000849774,126901,ООО GQ,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300146127,620806,2000838894,126954,ООО GR,8451839241.0,Специалист,43.0,2017-02-01,128.0
2300146127,620818,2000838894,126961,ООО GS,8451839241.0,Специалист,43.0,2017-02-01,128.0
2300146127,620823,2000838894,126964,ООО GT,8451839241.0,Специалист,43.0,2017-02-01,128.0
2300147669,620728,2000860208,126909,ООО GU,4056830951.0,служ,120.0,2010-09-09,120.0
2300147670,620370,2000860297,126736,ООО GV,,,120.0,2010-09-09,120.0
2300147670,620372,2000860297,126738,ООО GW,4056831274.0,служ,120.0,2010-09-09,120.0
2300147670,620383,2000860297,126739,ООО GX,4056831274.0,служ,120.0,2010-09-09,120.0
2300147670,620390,2000860297,126744,ООО GY,4056831274.0,служ,120.0,2010-09-09,120.0
2300147670,620395,2000860297,126746,ООО GZ,4056831274.0,служ,120.0,2010-09-09,120.0
2300147815,620731,2000860908,126911,ООО HH,,,120.0,2010-09-09,120.0
2300147815,620749,2000860908,126916,ООО HI,4056830951.0,служ,120.0,2010-09-09,120.0
2300147815,620760,2000860908,126923,ООО HJ,4056830951.0,служ,120.0,2010-09-09,120.0
2300147815,620768,2000860908,126928,ООО HK,4056830951.0,служ,120.0,2010-09-09,120.0
2300147815,620773,2000860908,126931,ООО HL,4056830951.0,служ,120.0,2010-09-09,120.0
2300148302,619766,2000831266,126580,ООО HM,5025658766.0,Экономист,190.0,2004-11-19,240.0
2300148302,619768,2000831266,126582,ООО HN,5025658766.0,Экономист,190.0,2004-11-19,240.0
2300152121,619673,2000851865,126544,ООО HO,,,13.0,2019-08-30,54.0
2300152121,619782,2000851865,126586,ООО HP,,,13.0,2019-08-30,54.0
2300152121,619830,2000851865,126610,ООО HQ,,,13.0,2019-08-30,54.0
2300152183,621100,2000882497,127094,ООО HR,4017898397.0,рук-ль,24.0,2018-09-01,60.0
2300152183,621108,2000882497,127099,ООО HS,4017898397.0,рук-ль,24.0,2018-09-01,60.0
2300152183,621112,2000882497,127103,ООО HT,4017898397.0,рук-ль,24.0,2018-09-01,60.0
2300152237,621591,2000882700,127328,ООО HU,,,134.0,2009-07-06,181.0
2300152237,621621,2000882700,127336,ООО HV,4406873647.0,Бухгалтер,134.0,2009-07-06,181.0
2300152397,621269,2000816457,127175,ООО HW,4056830951.0,Специалист,20.0,2019-01-01,120.0
2300152450,619894,2000850576,126644,ООО HX,5025658766.0,Экономист,190.0,2004-11-21,240.0
2300152452,621405,2000884097,127244,ООО HY,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152452,621417,2000884097,127251,ООО HZ,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152564,619827,2000884697,126608,ООО II,5025658766.0,Экономист,190.0,2004-11-21,240.0
2300152564,619857,2000884697,126627,ООО IJ,5025658766.0,Экономист,190.0,2004-11-21,240.0
2300152611,619337,2000884731,126407,ООО IK,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152618,619746,2000884615,126569,ООО IL,,Экономист,190.0,2004-11-21,240.0
2300152622,619331,2000884798,126404,ООО IM,5283801007.0,Специалист,43.0,2017-02-01,128.0
2300152623,619399,2000884799,126423,ООО IN,8486885261.0,спец,27.0,2018-06-21,50.0
2300152623,619404,2000884799,126426,ООО IO,8486885261.0,спец,27.0,2018-06-21,50.0
2300152624,619325,2000884800,126402,ООО IP,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152625,619332,2000884801,126405,ООО IQ,5025658766.0,Экономист,190.0,2004-11-21,240.0
2300152626,619341,2000884802,126408,ООО IR,4000228473.0,Менеджер,11.0,2019-10-01,60.0
2300152626,619474,2000884802,126457,ООО IS,4000228473.0,Менеджер,11.0,2019-10-01,60.0
2300152626,619557,2000884802,126495,ООО IT,4000228473.0,Менеджер,11.0,2019-10-01,60.0
2300152626,619561,2000884802,126500,ООО IU,4000228473.0,Менеджер,11.0,2019-10-01,60.0
2300152629,619345,2000884805,126409,ООО IV,4028628075.0,вывпывапыва,21.0,2018-12-12,246.0
2300152632,619347,2000884807,126410,ООО IW,5025658766.0,Экономист,190.0,2004-11-21,240.0
2300152684,619414,2000884920,126431,ООО IX,,БИЗНЕС-АНАЛИТИК,20.0,2019-01-01,146.0
2300152685,619381,2000884997,126415,ООО IY,,,75.0,2014-06-05,133.0
2300152685,619391,2000884997,126419,ООО IZ,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300152685,619402,2000884997,126424,ООО JJ,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300152685,619406,2000884997,126427,ООО JK,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300152685,619411,2000884997,126429,ООО JL,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300152686,619382,2000884998,126416,ООО JM,,,75.0,2014-06-05,133.0
2300152686,619392,2000884998,126420,ООО JN,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300152686,619403,2000884998,126425,ООО JO,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300152686,619408,2000884998,126428,ООО JP,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300152686,619413,2000884998,126430,ООО JQ,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300152686,621741,2000884998,127382,ООО JR,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300152686,621745,2000884998,127383,ООО JS,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300152687,619417,2000885097,126433,ООО JT,5283801007.0,Специалист,43.0,2017-02-01,128.0
2300152687,619489,2000885097,126466,ООО JU,8387615401.0,Специалист,43.0,2017-02-01,128.0
2300152687,619525,2000885097,126480,ООО JV,8387615401.0,Специалист,43.0,2017-02-01,128.0
2300152687,619582,2000885097,126505,ООО JW,8387615401.0,Специалист,43.0,2017-02-01,128.0
2300152689,619398,2000885099,126422,ООО JX,5283801007.0,Продавец,125.0,2010-04-21,249.0
2300152690,619430,2000885100,126438,ООО JY,,ЗАМЕСТИТЕЛЬ ГЕНЕРАЛЬНОГО ДИРЕКТОРА,44.0,2017-01-01,182.0
2300152691,619416,2000885101,126432,ООО JZ,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152691,619418,2000885101,126434,ООО KK,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152692,619445,2000885197,126441,ООО KL,,,93.0,2012-12-12,109.0
2300152692,619449,2000885197,126443,ООО KM,2805855829.0,щшыуцкгщце,93.0,2012-12-12,109.0
2300152693,619456,2000885102,126447,ООО KN,,ВЕДУЩИЙ ИНЖЕНЕР,54.0,2016-03-01,182.0
2300152694,619428,2000885103,126436,ООО KO,4056830951.0,Заведующий отделом,60.0,2015-09-21,60.0
2300152694,619429,2000885103,126437,ООО KP,4056830951.0,Заведующий отделом,60.0,2015-09-21,60.0
2300152695,619442,2000885104,126439,ООО KQ,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152695,619446,2000885104,126442,ООО KR,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152695,619450,2000885104,126444,ООО KS,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152695,619452,2000885104,126445,ООО KT,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152695,619455,2000885104,126446,ООО KU,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152741,619488,2000375201,126465,ООО KV,,,72.0,2014-09-04,91.0
2300152741,619518,2000375201,126475,ООО KW,4492705300.0,Тест,72.0,2014-09-04,91.0
2300152741,619521,2000375201,126477,ООО KX,4492705300.0,Тест,72.0,2014-09-04,91.0
2300152741,619574,2000375201,126498,ООО KY,4492705300.0,Тест,72.0,2014-09-04,91.0
2300152741,619646,2000375201,126535,ООО KZ,4492705300.0,Тест,72.0,2014-09-04,91.0
2300152742,619473,2000885140,126456,ООО LL,,ВЕДУЩИЙ ИНЖЕНЕР,30.0,2018-03-01,185.0
2300152743,619460,2000885297,126448,ООО LM,,,120.0,2010-09-30,169.0
2300152743,619464,2000885297,126450,ООО LN,4056830951.0,hjhjh,120.0,2010-09-30,169.0
2300152743,619472,2000885297,126455,ООО LO,4056830951.0,hjhjh,120.0,2010-09-30,169.0
2300152744,619463,2000885398,126449,ООО LP,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152744,619468,2000885398,126452,ООО LQ,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152745,619471,2000885399,126454,ООО LR,,,93.0,2012-12-12,110.0
2300152745,619478,2000885399,126459,ООО LS,2805855829.0,reutyeriuty,93.0,2012-12-12,110.0
2300152745,619484,2000885399,126462,ООО LT,2805855829.0,reutyeriuty,93.0,2012-12-12,110.0
2300152745,619494,2000885399,126467,ООО LU,2805855829.0,reutyeriuty,93.0,2012-12-12,110.0
2300152745,619580,2000885399,126504,ООО LV,2805855829.0,reutyeriuty,93.0,2012-12-12,110.0
2300152745,619623,2000885399,126526,ООО LW,2805855829.0,reutyeriuty,93.0,2012-12-12,110.0
2300152746,619497,2000885400,126469,ООО LX,5283801007.0,Специалист,43.0,2017-02-01,128.0
2300152746,619890,2000885400,126640,ООО LY,8387615401.0,Специалист,43.0,2017-02-01,128.0
2300152746,619898,2000885400,126645,ООО LZ,8387615401.0,Специалист,43.0,2017-02-01,128.0
2300152746,619903,2000885400,126649,ООО MM,8387615401.0,Специалист,43.0,2017-02-01,128.0
2300152747,619467,2000885401,126451,ООО MN,4616599050.0,спец,27.0,2018-06-21,50.0
2300152748,619470,2000884807,126453,ООО MO,5025658766.0,Экономист,190.0,2004-11-21,240.0
2300152749,619516,2000885400,126473,ООО MP,5283801007.0,Специалист,43.0,2017-02-01,128.0
2300152750,619477,2000027201,126458,ООО MQ,,Врач,19.0,2018-12-12,48.0
2300152750,619485,2000027201,126463,ООО MR,4022183248.0,Врач,19.0,2018-12-12,48.0
2300152751,619480,2000885402,126460,ООО MS,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152751,619487,2000885402,126464,ООО MT,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152752,619522,2000885497,126478,ООО MU,4000851343.0,Специалист,13.0,2019-08-01,60.0
2300152752,619526,2000885497,126481,ООО MV,4000851343.0,Специалист,13.0,2019-08-01,60.0
2300152753,619483,2000851066,126461,ООО MW,,,52.0,2016-05-01,52.0
2300152754,619515,2000885498,126472,ООО MX,,,180.0,2005-09-20,180.0
2300152754,619559,2000885498,126497,ООО MY,4056830951.0,hjhjhj,180.0,2005-09-20,180.0
2300152754,619606,2000885498,126513,ООО MZ,4056830951.0,hjhjhj,180.0,2005-09-20,180.0
2300152754,619617,2000885498,126522,ООО NN,4056830951.0,hjhjhj,180.0,2005-09-20,180.0
2300152755,619514,2000885499,126471,ООО NO,,,60.0,2015-09-14,120.0
2300152755,619527,2000885499,126482,ООО NP,4025982831.0,оппроропр,60.0,2015-09-14,120.0
2300152755,619538,2000885499,126486,ООО NQ,4025982831.0,оппроропр,60.0,2015-09-14,120.0
2300152755,619549,2000885499,126492,ООО NR,4025982831.0,оппроропр,60.0,2015-09-14,120.0
2300152755,619575,2000885499,126499,ООО NS,4025982831.0,оппроропр,60.0,2015-09-14,120.0
2300152755,619697,2000885499,126555,ООО NT,4025982831.0,оппроропр,60.0,2015-09-14,120.0
2300152755,620910,2000885499,127003,ООО NU,4025982831.0,оппроропр,60.0,2015-09-14,120.0
2300152755,620944,2000885499,127019,ООО NV,4025982831.0,оппроропр,60.0,2015-09-14,120.0
2300152756,619495,2000885403,126468,ООО NW,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152756,619498,2000885403,126470,ООО NX,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152756,619517,2000885403,126474,ООО NY,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152756,619520,2000885403,126476,ООО NZ,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152756,619524,2000885403,126479,ООО OO,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152756,619532,2000885403,126484,ООО OP,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152756,619552,2000885403,126493,ООО OQ,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152807,619567,2000885422,126501,ООО OR,4056830951.0,разработчик,64.0,2015-05-01,133.0
2300152809,619537,2000849966,126485,ООО OS,4056830951.0,тест,58.0,2015-11-01,120.0
2300152810,619540,2000851066,126487,ООО OT,,,52.0,2016-05-01,52.0
2300152811,619542,2000740104,126488,ООО OU,,,61.0,2015-08-01,61.0
2300152812,619544,2000849966,126489,ООО OV,4028628075.0,Старший олух,219.0,2002-06-01,228.0
2300152812,619556,2000849966,126494,ООО OW,,,219.0,2002-06-01,228.0
2300152813,619547,2000884397,126491,ООО OX,4045568415.0,учитель,21.0,2018-12-21,21.0
2300152814,619576,2000885697,126502,ООО OY,5025658766.0,Экономист,190.0,2004-11-21,240.0
2300152814,620770,2000885697,126930,ООО OZ,5025658766.0,Экономист,190.0,2004-11-21,240.0
2300152816,619616,2000885699,126521,ООО PP,5283801007.0,Специалист,43.0,2017-02-01,128.0
2300152817,619578,2000106304,126503,ООО PQ,4045197013.0,Ведущий разработчик,8.0,2020-01-21,180.0
2300152817,619647,2000106304,126536,ООО PR,4045197013.0,Ведущий разработчик,8.0,2020-01-21,180.0
2300152818,619615,2000885699,126520,ООО PS,5283801007.0,Специалист,43.0,2017-02-01,128.0
2300152820,619614,2000885700,126519,ООО PT,5283801007.0,Специалист,43.0,2017-02-01,128.0
2300152822,619585,2000885797,126507,ООО PU,,,8.0,2020-01-09,61.0
2300152869,619601,2000849966,126510,ООО PV,4028628075.0,Старший олух,219.0,2002-06-01,228.0
2300152869,619607,2000849966,126514,ООО PW,,,219.0,2002-06-01,228.0
